order,items,uniqueItems,isUsed,rareness
0,6,3945,False,1.1136260796461637
1,3,15179,True,0.17916613541829574
2,3,4310,True,0.3352364273099214
3,3,10392,False,2.9999700002999967
4,4,13871,False,1.3734451561431642
5,3,3950,False,2.0833130557564794
6,3,15380,True,1.3610994908482241
7,5,22715,True,2.5499773752128108
8,18,15049,True,2.3766017209869297
9,4,9309,False,3.005072037472011
10,6,6210,False,2.9999700002999967
11,4,16249,False,3.9999600003999958
12,4,8725,True,1.2916552084406239
13,2,6688,False,1.0156149805687733
14,3,11661,True,1.06729753245986
15,4,7928,True,0.3826516264286554
16,2,6925,False,1.9999800001999979
17,3,5907,True,1.0333232223225914
18,9,16614,True,0.06739502855752819
19,16,28713,True,6.697372780956348
20,4,15155,False,0.2948063586158803
21,9,12762,True,2.624976875215623
22,4,13432,False,3.9999600003999958
23,3,8679,False,2.9999700002999967
24,5,4806,True,1.399988000109999
25,15,1043,False,0.37499812500937496
26,2,7799,False,1.9999800001999979
27,3,11418,True,1.0233221091945843
28,12,29255,False,2.328985040461037
29,20,21871,True,0.36284783560903516
30,3,13457,False,2.9999700002999967
31,3,8287,True,0.0716849708959191
32,2,4642,False,1.9999800001999979
33,2,6177,True,1.0001565834508357
34,3,6089,False,1.499987500112499
35,4,18893,False,3.0833030558564785
36,2,7462,False,1.249988750106249
37,2,5773,True,1.9999800001999979
38,4,14875,False,2.1229954830054982
39,10,3581,False,0.4064082514892937
40,4,10730,True,2.111090740941973
41,2,9321,False,1.9999800001999979
42,5,7764,False,1.4444323149253075
43,4,8182,False,1.333321666774999
44,4,15107,False,2.1668124168883347
45,5,14723,False,4.999950000499995
46,2,4413,False,1.066656444545184
47,14,9728,False,1.4941055099134957
48,3,6829,False,1.01110110010001
49,11,15000,False,5.499947500512494
50,8,16881,False,6.111050741341968
51,5,7903,False,1.9999800001999979
52,3,10721,False,1.9999800001999979
53,7,15179,False,4.749956250418745
54,2,10601,True,0.04694435865757224
55,6,18745,False,4.0555153707709835
56,3,7376,True,1.249988750106249
57,4,10046,True,2.3124785939566386
58,5,17609,False,0.49957333605075877
59,6,10985,False,3.249968750306247
60,5,9012,True,3.499967500312497
61,3,10069,False,2.9999700002999967
62,2,3417,False,1.1111007408419742
63,31,7785,True,2.041646562700258
64,5,17562,False,1.2637857187244876
65,20,16418,False,2.6458104689634094
66,3,4567,True,2.9999700002999967
67,3,12873,True,1.0205647175616646
68,17,24050,False,6.633270333948048
69,4,12885,False,1.006610827975847
70,3,8776,False,2.111090740941973
71,8,11027,False,4.999950000499995
72,3,13011,False,0.5075732507012114
73,4,7302,False,1.06900988706646
74,11,10357,False,3.2520618942597994
75,4,18732,False,3.9999600003999958
76,7,11311,False,1.299134366199815
77,12,4089,True,1.2828834458299845
78,2,4121,False,1.9999800001999979
79,2,6390,True,1.006934438757411
80,8,21684,False,4.27925565560681
81,4,14816,True,0.30126348196294134
82,11,14477,False,5.299948500507495
83,2,5166,False,1.249988750106249
84,14,9307,False,3.2599355134766514
85,3,6529,False,1.9999800001999979
86,3,8786,False,1.0333232667667989
87,5,11583,False,2.9999700002999967
88,5,7358,False,2.499977500212498
89,4,7391,False,2.9999700002999967
90,2,2017,False,1.9999800001999979
91,6,4701,True,2.249978750206248
92,5,11154,False,3.9999600003999958
93,2,5855,False,1.9999800001999979
94,12,17119,False,1.607026197984649
95,2,10619,True,0.017798892425296697
96,2,7899,False,1.9999800001999979
97,5,17658,True,1.2549172348176323
98,3,9115,False,1.9999800001999979
99,6,13650,False,3.1999693336355524
100,5,12003,True,1.611264824205311
101,2,7964,False,1.249988750106249
102,2,7107,False,1.9999800001999979
103,5,11323,False,2.9999700002999967
104,4,12360,False,2.1428364287749977
105,2,1512,True,1.0156149805687733
106,11,2612,True,1.9999800001999979
107,3,11913,False,1.416654583443749
108,2,1046,False,1.9999800001999979
109,13,4446,False,1.0069344368284026
110,35,44029,True,4.762509076494063
111,35,26610,False,7.4860388664513415
112,5,24656,False,3.0093958326220385
113,2,6722,True,0.16683241668833662
114,3,4058,False,0.9999900000999988
115,4,8971,False,2.333311666874998
116,13,16453,False,3.9999600003999958
117,6,10767,False,1.5900883389904967
118,7,19374,False,5.038411442807927
119,3,6300,False,2.9999700002999967
120,3,1908,True,0.011039877250901888
121,3,11156,False,1.9999800001999979
122,8,20567,False,3.1682032310441657
123,4,9245,False,1.1888782889908285
124,4,9334,False,3.249968750306247
125,13,13819,False,2.5163178236020323
126,3,2739,False,2.124979375203123
127,34,72460,False,14.73181470220183
128,2,2094,False,1.0019130760615378
129,7,17542,True,1.689088152465672
130,4,10207,False,1.289988670106409
131,3,9219,False,2.9999700002999967
132,2,4496,False,1.249988750106249
133,3,4731,True,1.124989375103124
134,4,6088,False,3.9999600003999958
135,18,40252,False,6.414938045609529
136,4,13619,False,3.9999600003999958
137,4,7913,False,2.249978750206248
138,5,6364,True,1.9999800001999977
139,3,5503,True,0.2323224803616286
140,3,2857,False,1.1111007408419742
141,4,14083,False,2.9999700002999967
142,2,10401,False,1.9999800001999979
143,2,3106,False,1.249988750106249
144,2,9529,False,1.9999800001999979
145,7,8332,False,0.3881209468785501
146,6,26707,False,5.999940000599993
147,6,11597,False,2.377152037165895
148,16,23213,True,4.699956611527866
149,2,5197,False,0.9999900000999989
150,3,7846,False,2.249978750206248
151,5,10471,True,0.5535687946556919
152,60,168747,False,45.87107876601809
153,2,5469,False,1.249988750106249
154,12,8756,False,4.111070741141972
155,5,17221,False,3.3124685940566376
156,6,20024,False,2.358311764095993
157,12,26265,False,7.7023075304787865
158,4,12372,False,2.2656037306750223
159,4,11951,False,1.0743421893712555
160,4,12324,False,3.249968750306247
161,9,20538,False,4.083297916993747
162,3,10061,False,2.9999700002999967
163,7,9942,False,3.111080741041972
164,3,9902,False,2.9999700002999967
165,19,5954,False,1.3999881667754157
166,10,13089,False,3.9166320836562467
167,2,7002,False,1.9999800001999979
168,9,16167,False,4.999950000499995
169,2,1925,False,1.166655833437499
170,8,11874,False,4.249958750406246
171,2,5531,False,1.9999800001999979
