order,items,uniqueItems,isUsed,rareness
0,1,603,False,0.9999900000999989
1,1,580,False,0.9999900000999989
2,1,1744,False,0.9999900000999989
3,1,1631,False,0.9999900000999989
4,1,1749,False,0.9999900000999989
5,1,1851,True,0.9999900000999989
6,1,1931,False,0.9999900000999989
7,2,77,False,0.9999900000999989
8,1,1244,False,0.9999900000999989
9,1,606,False,0.9999900000999989
10,1,816,False,0.006944438657412231
11,2,1289,False,0.9999900000999989
12,1,1326,False,0.9999900000999989
13,1,263,False,0.9999900000999989
14,1,1517,True,0.9999900000999989
15,1,336,True,0.9999900000999989
16,1,1943,True,0.9999900000999989
17,1,690,True,0.9999900000999989
18,1,1389,True,0.9999900000999989
19,6,110,True,0.9999900000999988
20,1,1045,False,0.9999900000999989
21,1,917,True,0.9999900000999989
22,1,1260,False,0.9999900000999989
23,1,26,True,0.9999900000999989
24,1,1593,False,0.9999900000999989
25,1,1898,False,0.9999900000999989
26,1,2247,False,0.9999900000999989
27,1,1,False,0.9999900000999989
28,1,1257,False,0.9999900000999989
29,1,1599,False,0.24999875000624996
30,1,530,False,0.9999900000999989
31,1,656,False,0.9999900000999989
32,1,2193,False,0.9999900000999989
33,1,650,False,0.9999900000999989
34,1,2150,False,0.9999900000999989
35,1,762,True,0.9999900000999989
36,1,1689,False,0.9999900000999989
37,1,1779,False,0.9999900000999989
38,1,1871,True,0.9999900000999989
39,1,711,False,0.9999900000999989
40,1,359,False,0.9999900000999989
41,1,828,False,0.9999900000999989
42,1,749,False,0.9999900000999989
43,1,121,False,0.9999900000999989
44,1,639,False,0.9999900000999989
45,1,713,True,0.9999900000999989
46,1,1404,False,0.9999900000999989
47,1,1345,False,0.9999900000999989
48,1,1573,False,0.9999900000999989
49,1,1140,False,0.1111107407419753
50,1,2136,True,0.9999900000999989
51,1,1010,False,0.9999900000999989
52,1,1403,True,0.9999900000999989
53,2,1940,False,0.9999900000999989
54,1,8,False,0.9999900000999989
55,1,695,True,0.9999900000999989
56,1,598,False,0.000946969401041759
57,1,1676,False,0.9999900000999989
58,1,714,False,0.9999900000999989
59,1,1973,False,0.9999900000999989
60,1,387,True,0.9999900000999989
61,1,1286,True,0.9999900000999989
62,1,803,False,0.1111107407419753
63,1,2172,True,0.24999875000624996
64,1,334,False,0.9999900000999989
65,1,2122,True,0.9999900000999989
66,1,1236,False,0.9999900000999989
67,1,186,False,0.9999900000999989
68,1,198,False,0.9999900000999989
69,1,1341,True,0.16666583333749996
70,1,643,False,0.9999900000999989
71,2,2223,True,0.9999900000999989
72,1,2149,False,0.9999900000999989
73,1,443,True,0.9999900000999989
74,1,188,False,0.9999900000999989
75,1,809,True,0.9999900000999989
76,1,1042,True,0.9999900000999989
77,1,415,False,0.9999900000999989
78,1,680,False,0.9999900000999989
79,2,1899,False,0.9999900000999989
80,1,24,True,0.9999900000999989
81,1,1456,False,0.9999900000999989
82,1,2120,False,0.9999900000999989
83,1,1136,False,0.9999900000999989
84,1,174,True,0.9999900000999989
85,1,2076,False,0.9999900000999989
86,4,971,False,0.9999900000999989
