order,items,uniqueItems,isUsed,rareness
0,1,2586,False,0.9999900000999989
1,1,5306,True,0.24999875000624996
2,1,2022,False,0.9999900000999989
3,1,6359,True,0.9999900000999989
4,1,4467,False,0.9999900000999989
5,1,4152,False,0.9999900000999989
6,5,344,False,0.999990000099999
7,1,1459,False,0.9999900000999989
8,1,1434,False,0.9999900000999989
9,1,4007,False,0.9999900000999989
10,1,4788,False,0.9999900000999989
11,1,5556,False,0.24999875000624996
12,1,1328,False,0.9999900000999989
13,1,2894,False,0.9999900000999989
14,1,6509,False,0.039999920000160005
15,1,1698,False,0.1111107407419753
16,1,5164,True,0.1111107407419753
17,1,4679,False,0.9999900000999989
18,1,3085,False,0.012345665294939795
19,1,4592,False,0.24999875000624996
20,1,5890,False,0.24999875000624996
21,1,1606,False,0.9999900000999989
22,1,134,False,0.9999900000999989
23,2,4739,False,0.9999900000999989
24,1,3789,False,0.9999900000999989
25,1,3206,False,0.24999875000624996
26,1,5804,False,0.9999900000999989
27,1,533,False,0.9999900000999989
28,2,6025,False,0.9999900000999989
29,1,711,False,0.9999900000999989
30,1,1817,False,0.9999900000999989
31,1,5323,False,0.9999900000999989
32,1,1087,False,0.9999900000999989
33,1,2152,False,0.24999875000624996
34,1,410,False,0.9999900000999989
35,1,4638,False,0.9999900000999989
36,1,6233,False,0.9999900000999989
37,1,4713,False,0.24999875000624996
38,1,615,False,0.9999900000999989
39,1,6632,False,0.9999900000999989
40,1,292,False,0.9999900000999989
41,2,2512,False,0.16666611111296295
42,1,3044,False,0.9999900000999989
43,1,2969,False,0.9999900000999989
44,1,2901,True,0.015624980468774415
45,1,708,False,0.9999900000999989
46,1,4102,False,0.9999900000999989
47,1,1189,False,0.9999900000999989
48,1,1441,False,0.24999875000624996
49,1,3758,False,0.9999900000999989
50,1,5809,False,0.24999875000624996
51,1,5432,False,0.9999900000999989
52,1,4110,True,0.9999900000999989
53,1,6285,False,0.9999900000999989
54,1,599,False,0.9999900000999989
55,1,3710,False,0.9999900000999989
56,1,1186,False,0.9999900000999989
57,1,4974,False,0.16666583333749996
58,1,935,False,0.9999900000999989
59,1,3721,False,0.1111107407419753
60,1,5941,False,0.9999900000999989
61,1,6074,False,0.9999900000999989
62,1,1004,False,0.9999900000999989
63,2,2844,False,0.9999900000999989
64,1,5900,False,0.9999900000999989
65,1,5069,False,0.9999900000999989
66,1,5750,False,0.9999900000999989
67,1,1248,False,0.9999900000999989
68,1,5605,False,0.9999900000999989
69,1,3551,True,0.9999900000999989
70,1,2048,False,0.9999900000999989
71,1,5943,False,0.9999900000999989
72,1,1012,False,0.9999900000999989
73,1,5349,False,0.9999900000999989
74,1,4550,False,0.06666644444518519
75,1,6148,False,0.9999900000999989
76,1,416,False,0.24999875000624996
77,1,941,False,0.9999900000999989
78,1,3584,False,0.9999900000999989
79,1,5273,False,0.06249984375039063
80,1,1164,True,0.9999900000999989
81,1,3588,False,0.9999900000999989
82,1,3471,False,0.9999900000999989
83,1,5684,False,0.24999875000624996
84,1,5656,False,0.9999900000999989
85,1,6327,False,0.9999900000999989
86,1,1123,False,0.9999900000999989
87,1,5067,False,0.9999900000999989
88,1,2280,False,0.9999900000999989
89,1,1799,False,0.9999900000999989
90,2,5299,False,0.04761896825410054
91,1,774,False,0.9999900000999989
92,1,285,False,0.24999875000624996
93,1,448,False,0.9999900000999989
94,1,4923,False,0.9999900000999989
95,1,2321,False,0.9999900000999989
96,3,91,False,0.9999900000999988
97,1,2674,False,0.039999920000160005
98,1,5125,False,0.9999900000999989
99,1,1398,False,0.9999900000999989
100,1,1961,False,0.020408134110828823
101,1,4008,False,0.033333266666800004
102,1,2674,False,0.039999920000160005
103,1,1290,False,0.9999900000999989
104,1,3188,False,0.9999900000999989
105,1,5858,False,0.9999900000999989
106,1,6371,False,0.9999900000999989
107,1,1546,False,0.9999900000999989
108,1,5515,False,0.9999900000999989
109,1,2826,True,0.24999875000624996
110,1,1961,False,0.020408134110828823
111,1,1961,False,0.020408134110828823
112,1,5161,False,0.9999900000999989
113,1,1961,False,0.020408134110828823
114,1,2440,False,0.9999900000999989
115,1,5707,False,0.9999900000999989
116,3,6075,False,0.9999900000999988
117,1,4466,False,0.9999900000999989
118,1,1831,False,0.9999900000999989
119,1,1276,False,0.9999900000999989
120,2,4456,False,0.24999875000624996
121,1,5348,False,0.9999900000999989
122,1,5227,False,0.24999875000624996
123,1,6031,False,0.9999900000999989
124,1,218,False,0.9999900000999989
125,1,1847,False,0.9999900000999989
126,1,1965,False,0.9999900000999989
127,1,6339,False,0.9999900000999989
128,1,3142,False,0.9999900000999989
129,1,2040,False,0.9999900000999989
130,1,4733,False,0.9999900000999989
131,1,3469,False,0.9999900000999989
132,1,3108,False,0.24999875000624996
133,1,1708,False,0.9999900000999989
134,1,6442,False,0.9999900000999989
135,1,1810,True,0.24999875000624996
136,1,2722,False,0.24999875000624996
137,1,3374,False,0.9999900000999989
138,1,5708,False,0.9999900000999989
139,1,5761,False,0.24999875000624996
140,1,3413,False,0.9999900000999989
141,1,5582,False,0.9999900000999989
142,1,6434,False,0.9999900000999989
143,1,5410,False,0.9999900000999989
144,1,3342,False,0.9999900000999989
145,1,2976,False,0.9999900000999989
146,1,1378,True,0.24999875000624996
147,1,514,False,0.9999900000999989
148,1,1755,True,0.002164501133787339
149,1,4324,False,0.9999900000999989
150,1,2432,False,0.9999900000999989
151,2,3521,False,0.9999900000999989
152,4,3750,False,0.9999900000999989
153,1,5242,True,0.9999900000999989
154,2,5123,False,0.9999900000999989
155,1,1887,False,0.9999900000999989
156,3,4089,False,0.9999900000999988
157,1,5952,False,0.9999900000999989
158,1,3236,False,0.24999875000624996
159,1,859,False,0.9999900000999989
160,1,2735,False,0.9999900000999989
161,1,3192,False,0.24999875000624996
162,1,375,False,0.24999875000624996
163,1,5472,False,0.9999900000999989
164,1,3076,False,0.9999900000999989
165,1,362,False,0.9999900000999989
166,1,2571,False,0.9999900000999989
167,1,3385,True,0.24999875000624996
168,1,3163,False,0.9999900000999989
169,1,2223,False,0.9999900000999989
170,1,3870,False,0.9999900000999989
171,1,6483,False,0.24999875000624996
172,1,1032,False,0.9999900000999989
173,1,2437,False,0.9999900000999989
174,1,1028,False,0.9999900000999989
175,1,3540,False,0.06249984375039063
176,1,5163,False,0.9999900000999989
177,1,6247,False,0.9999900000999989
178,1,633,False,0.9999900000999989
179,1,5406,False,0.16666583333749996
180,1,2533,False,0.9999900000999989
181,1,6547,False,0.9999900000999989
182,1,4063,False,0.9999900000999989
183,3,6117,False,0.9999900000999988
184,1,477,False,0.9999900000999989
185,1,1041,False,0.9999900000999989
186,1,104,False,0.9999900000999989
187,1,1961,False,0.020408134110828823
188,1,2420,True,0.9999900000999989
189,1,401,False,0.9999900000999989
190,1,2034,False,0.9999900000999989
191,1,2335,False,0.9999900000999989
192,1,4985,False,0.9999900000999989
193,1,1961,False,0.020408134110828823
194,1,4753,False,0.9999900000999989
195,1,6228,False,0.9999900000999989
196,1,3224,False,0.9999900000999989
197,1,6374,False,0.9999900000999989
198,1,3976,False,0.24999875000624996
199,1,1126,False,0.9999900000999989
200,1,1961,False,0.020408134110828823
201,1,5113,False,0.9999900000999989
202,1,3541,False,0.24999875000624996
203,1,4239,False,0.9999900000999989
204,1,3122,False,0.24999875000624996
205,1,2123,False,0.08333305555648148
